1434471837 116 76 13 0 1
1434471858 116 77 13 0 1
1434471906 117 77 13 0 1
1434475348 118 77 13 0 1
1434475396 119 77 13 0 1
1434475463 119 77 14 0 1
1434475627 120 77 14 0 1
1434475640 121 77 14 0 1
1434476124 121 78 14 0 1
1434476137 122 78 14 0 1
1434476228 122 79 14 0 1
1434482519 123 79 14 0 1
1434482586 124 79 14 0 1
1434484210 125 79 14 0 1
1434484868 126 79 14 0 1
1434486922 127 79 14 0 1
1434545210 128 79 14 0 1
1434545535 129 79 14 0 1
1434545605 129 79 15 0 1
1434547520 130 79 15 0 1
1434547533 131 79 15 0 1
1434550790 132 79 15 0 1
1434551336 133 79 15 0 1
1434553751 133 80 15 0 1
1434555290 134 80 15 0 1
1434556008 135 80 15 0 1
1434556803 136 80 15 0 1
1434562492 136 81 15 0 1
1434562514 136 82 15 0 1
1434563263 137 82 15 0 1
1434563433 138 82 15 0 1
1434563526 138 83 15 0 1
1434563573 138 84 15 0 1
1434565560 138 84 16 0 1
1434566016 139 84 16 0 1
1434566038 140 84 16 0 1
1434567102 141 84 16 0 1
1434567727 142 84 16 0 1
1434567816 142 85 16 0 1
1434567864 142 86 16 0 1
1434570161 142 86 17 0 1
1434570412 142 87 17 0 1
1434570437 142 88 17 0 1
1434570648 142 88 18 0 1
1434571558 143 88 18 0 1
1434571576 144 88 18 0 1
1434637301 145 88 18 0 1
1434637443 145 89 18 0 1
1434637463 145 90 18 0 1
1434639389 145 91 18 0 1
1434640258 146 91 18 0 1
1434641382 147 91 18 0 1
1434641538 148 91 18 0 1
1434641774 149 91 18 0 1
1434641780 149 92 18 0 1
1434641986 149 93 18 0 1
1434658263 150 93 18 0 1
1434977557 150 94 18 0 1
1434977589 150 95 18 0 1
1434978897 150 96 18 0 1
1434979795 150 97 18 0 1
1434980635 151 97 18 0 1
1434980647 152 97 18 0 1
1434980946 152 98 18 0 1
1434980964 152 99 18 0 1
1434981054 152 99 18 1 1
1434981140 152 99 18 2 1
1434984474 153 99 18 2 1
1434984524 154 99 18 2 1
1434984915 155 99 18 2 1
1434986069 156 99 18 2 1
1434986083 157 99 18 2 1
1434986089 157 100 18 2 1
1434986148 157 101 18 2 1
1434986745 158 101 18 2 1
1434986759 159 101 18 2 1
1434989036 159 102 18 2 1
1434989056 159 103 18 2 1
1434990016 159 104 18 2 1
1434990756 160 104 18 2 1
1434990997 161 104 18 2 1
1434991296 162 104 18 2 1
1434991355 162 105 18 2 1
1434991502 162 106 18 2 1
1434992296 163 106 18 2 1
1434993156 164 106 18 2 1
1434993185 164 107 18 2 1
1434993260 164 108 18 2 1
1434994827 165 108 18 2 1
1434998316 165 108 19 2 1
1435001902 166 108 19 2 1
1435001923 167 108 19 2 1
1435002017 168 108 19 2 1
1435002082 168 108 20 2 1
1435002544 168 109 20 2 1
1435002619 168 110 20 2 1
1435006410 169 110 20 2 1
1435061079 169 111 20 2 1
1435061136 169 112 20 2 1
1435066374 170 112 20 2 1
1435068238 170 113 20 2 1
1435068267 170 114 20 2 1
1435071174 171 114 20 2 1
1435071285 172 114 20 2 1
1435071291 173 114 20 2 1
1435073168 174 114 20 2 1
1435073912 175 114 20 2 1
1435074230 175 115 20 2 1
1435074242 175 116 20 2 1
1435074831 175 116 21 2 1
1435076825 176 116 21 2 1
1435076988 177 116 21 2 1
1435078698 177 117 21 2 1
1435078709 177 118 21 2 1
1435079598 177 119 21 2 1
1435081644 177 120 21 2 1
1435085775 177 120 22 2 1
1435087198 178 120 22 2 1
1435087212 179 120 22 2 1
1435089591 179 121 22 2 1
1435089607 179 122 22 2 1
1435089937 180 122 22 2 1
1435090567 181 122 22 2 1
1435148439 181 123 22 2 1
1435149291 181 123 23 2 1
1435150826 181 124 23 2 1
1435150850 181 125 23 2 1
1435151798 181 126 23 2 1
1435153298 182 126 23 2 1
1435153332 183 126 23 2 1
1435162475 184 126 23 2 1
1435163194 185 126 23 2 1
1435163765 185 127 23 2 1
1435163786 185 128 23 2 1
1435166622 186 128 23 2 1
1435166897 187 128 23 2 1
1435167300 188 128 23 2 1
1435167398 189 128 23 2 1
1435167511 190 128 23 2 1
1435167594 191 128 23 2 1
1435169585 191 129 23 2 1
1435170308 192 129 23 2 1
1435170320 193 129 23 2 1
1435170856 193 130 23 2 1
1435170888 193 131 23 2 1
1435171889 194 131 23 2 1
1435172607 194 132 23 2 1
1435172617 194 133 23 2 1
1435173982 195 133 23 2 1
1435173996 196 133 23 2 1
1435189343 197 133 23 2 1
1435237038 198 133 23 2 1
1435237045 199 133 23 2 1
1435240969 200 133 23 2 1
1435241945 201 133 23 2 1
1435242420 202 133 23 2 1
1435242734 203 133 23 2 1
1435243760 204 133 23 2 1
1435252220 204 133 24 2 1
1435253828 205 133 24 2 1
1435253852 206 133 24 2 1
1435585850 206 133 25 2 1
1435585924 207 133 25 2 1
1435585956 207 133 26 2 1
1435589357 207 133 27 2 1
1435589364 208 133 27 2 1
1435590200 208 134 27 2 1
1435590229 209 134 27 2 1
1435593676 210 134 27 2 1
1435594333 211 134 27 2 1
1435594891 212 134 27 2 1
1435601383 212 135 27 2 1
1435601463 212 136 27 2 1
1435667650 212 137 27 2 1
1435667716 212 138 27 2 1
1435668460 212 139 27 2 1
1435669481 212 140 27 2 1
1435669861 212 141 27 2 1
1435674639 212 142 27 2 1
1435675920 213 142 27 2 1
1435676286 213 143 27 2 1
1435676624 214 143 27 2 1
1435676675 215 143 27 2 1
1435676769 216 143 27 2 1
1435676816 217 143 27 2 1
1435677454 218 143 27 2 1
1435677772 219 143 27 2 1
1435678451 220 143 27 2 1
1435678503 221 143 27 2 1
1435679630 222 143 27 2 1
1435679764 223 143 27 2 1
1435679812 223 143 28 2 1
1435679944 223 144 28 2 1
1435683296 224 144 28 2 1
1435683341 225 144 28 2 1
1435685766 226 144 28 2 1
1435685891 227 144 28 2 1
1435687320 227 145 28 2 1
1435687329 227 146 28 2 1
1435688853 228 146 28 2 1
1435710777 229 146 28 2 1
1435712789 230 146 28 2 1
1435752635 230 147 28 2 1
1435761715 230 148 28 2 1
1435762710 231 148 28 2 1
1435763246 231 149 28 2 1
1435769157 231 150 28 2 1
1435771896 232 150 28 2 1
1435774467 233 150 28 2 1
1435781288 233 151 28 2 1
1435848267 233 152 28 2 1
1435849344 233 153 28 2 1
1435850395 234 153 28 2 1
1435850465 235 153 28 2 1
1435850574 235 154 28 2 1
1435850610 235 155 28 2 1
1435850768 236 155 28 2 1
1435850833 237 155 28 2 1
1435851448 238 155 28 2 1
1435851952 239 155 28 2 1
1435852545 239 156 28 2 1
1435852592 239 157 28 2 1
1435854136 240 157 28 2 1
1435854149 241 157 28 2 1
1435854490 242 157 28 2 1
1435855005 243 157 28 2 1
1435855585 244 157 28 2 1
1435860282 245 157 28 2 1
1435864610 246 157 28 2 1
1435865971 247 157 28 2 1
1435866146 247 158 28 2 1
1435866158 247 159 28 2 1
1435940387 248 159 28 2 1
1435941576 249 159 28 2 1
1435941604 249 159 29 2 1
1435942449 250 159 29 2 1
1435942460 251 159 29 2 1
1435943906 252 159 29 2 1
1435946734 253 159 29 2 1
1435948021 254 159 29 2 1
1435949928 255 159 29 2 1
1435950505 256 159 29 2 1
1435950658 257 159 29 2 1
1435951791 258 159 29 2 1
1435959338 259 159 29 2 1
1435960718 260 159 29 2 1
